id,listing_url,name,description,view,neighborhood_overview,picture_url,latitude,longitude,property_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,location
1.01E+18,https://www.airbnb.com/rooms/1009618689176402555,1. Private Room/Share Bath/20minNYC,"Enter your welcoming haven with two full-size beds for a restful night. Relax with a 32â€TV, and find convenience in the mini refrigerator and microwave. Start your day with the coffee maker, stocked w/ coffee,cream,and sugar. Towels and a shared bathroom with soap are provided. This space is ideal for groups spending most of their time outdoors. Please note that kitchen is off-limits. I reside here, and the common areas will be shared with other Airbnb guests,  myself and my Dog ðŸ• Shiba Inu.","1. Private Room/Share Bath/20minNYCEnter your welcoming haven with two full-size beds for a restful night. Relax with a 32â€TV, and find convenience in the mini refrigerator and microwave. Start your day with the coffee maker, stocked w/ coffee,cream,and sugar. Towels and a shared bathroom with soap are provided. This space is ideal for groups spending most of their time outdoors. Please note that kitchen is off-limits. I reside here, and the common areas will be shared with other Airbnb guests,  myself and my Dog ðŸ• Shiba Inu.",,https://a0.muscache.com/pictures/airflow/Hosting-1009618689176402555/original/caed980a-a388-40e0-8f42-512a3ae230b2.jpg,40.75488,-74.04818,Private room in rental unit,4,1,1 shared bath,1,2,"[""Keypad"", ""Wifi"", ""Hot water"", ""Refrigerator"", ""Lock on bedroom door"", ""Patio or balcony"", ""Self check-in"", ""Heating"", ""Freezer"", ""Fire extinguisher"", ""Hangers"", ""TV"", ""First aid kit"", ""Air conditioning"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Essentials"", ""Microwave"", ""Coffee maker"", ""Smoke alarm""]",77,57,47,2,4.93,4.93,4.86,4.86,4.91,4.65,4.79,f,4.04,New Jersey
1.01E+18,https://www.airbnb.com/rooms/1010373246910476423,Stylish 9Guest 1Park Min NYC EWR,"Comfortable and cozy spacious place with complete privacy and fully furnished<br />â˜… Free Private 1 car parking. Additional paid option available check for availability.<br />â˜…Few Min walk from Train station, 10 mins uber ride or drive to NYC<br />â˜…About 15 minutes from Newark Airport<br />â˜…Close to Statue of Liberty, Science center, Jersey City Water Front & Newport Shopping Centre<br />â˜… Close to NJCU & Saint Peters University<br />â˜… 15min Met life stadium and American dreams","Stylish 9Guest 1Park Min NYC EWRComfortable and cozy spacious place with complete privacy and fully furnished<br />â˜… Free Private 1 car parking. Additional paid option available check for availability.<br />â˜…Few Min walk from Train station, 10 mins uber ride or drive to NYC<br />â˜…About 15 minutes from Newark Airport<br />â˜…Close to Statue of Liberty, Science center, Jersey City Water Front & Newport Shopping Centre<br />â˜… Close to NJCU & Saint Peters University<br />â˜… 15min Met life stadium and American dreams",,https://a0.muscache.com/pictures/miso/Hosting-721209156879982072/original/d4d6aeab-70ea-441e-bcd4-aa531a930acf.jpeg,40.73201,-74.07098,Entire rental unit,9,2,2 baths,3,6,"[""Crib"", ""Keypad"", ""Ethernet connection"", ""Wifi"", ""Hot water"", ""Washer"", ""Dining table"", ""Conditioner"", ""Refrigerator"", ""Hair dryer"", ""Coffee"", ""Shampoo"", ""Patio or balcony"", ""Long term stays allowed"", ""Self check-in"", ""Free parking on premises"", ""Stove"", ""Heating"", ""Baking sheet"", ""Clothing storage"", ""Freezer"", ""Bed linens"", ""Fire extinguisher"", ""Private entrance"", ""Toaster"", ""Dishwasher"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Hot water kettle"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Dishes and silverware"", ""Oven"", ""Free street parking"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Ceiling fan"", ""Extra pillows and blankets"", ""Dryer"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Coffee maker"", ""Laundromat nearby"", ""Smoke alarm"", ""Pets allowed"", ""Kitchen"", ""Bathtub"", ""Cooking basics"", ""Board games""]",399,23,20,3,5,4.91,4.91,5,5,4.65,4.91,t,1.74,New Jersey
1.01E+18,https://www.airbnb.com/rooms/1010967876103516749,BP STAYS - Elegant Newly Fitted Bedroom,"[Private Accommodation - Shared Amenities]<br /><br />*Please note this Service Apartment has shared amenities such as a kitchen and bathrooms*<br /><br />Welcome to your Jersey City oasis, a vibrant escape from the everyday! Immerse yourself in a world of playful luxury with our exceptional amenities. Bid farewell to the mundane and embrace a stay that's truly extraordinary.","BP STAYS - Elegant Newly Fitted Bedroom[Private Accommodation - Shared Amenities]<br /><br />*Please note this Service Apartment has shared amenities such as a kitchen and bathrooms*<br /><br />Welcome to your Jersey City oasis, a vibrant escape from the everyday! Immerse yourself in a world of playful luxury with our exceptional amenities. Bid farewell to the mundane and embrace a stay that's truly extraordinary.",,https://a0.muscache.com/pictures/miso/Hosting-1010967876103516749/original/8bd8b1e9-1237-442b-b772-f67c537afa2c.jpeg,40.71817,-74.06812,Private room in serviced apartment,2,2,2 shared baths,1,1,"[""Free dryer \u2013 In unit"", ""Room-darkening shades"", ""Central heating"", ""Hot water"", ""Dining table"", ""Conditioner"", ""Refrigerator"", ""Hair dryer"", ""Coffee"", ""Shampoo"", ""Long term stays allowed"", ""Self check-in"", ""Stove"", ""Free washer \u2013 In unit"", ""Mosquito net"", ""Clothing storage"", ""Freezer"", ""Bed linens"", ""Fire extinguisher"", ""Smart lock"", ""Wine glasses"", ""Toaster"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Hot water kettle"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Dishes and silverware"", ""Oven"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Mini fridge"", ""Fast wifi \u2013 462 Mbps"", ""Coffee maker: drip coffee maker, espresso machine"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics""]",70,37,30,2,4.81,4.81,4.84,4.89,4.92,4.62,4.68,f,2.64,New Jersey
1.01E+18,https://www.airbnb.com/rooms/1010986314679263218,BP STAYS - Brand New Family Bedroom,"[Private Accommodation - Shared Amenities]<br /><br />*Please note this Service Apartment has shared amenities such as a kitchen and bathrooms*<br /><br />Step into your vibrant haven in Jersey City, where a world of playful luxury and exceptional amenities awaits. Say goodbye to the ordinary and embrace the extraordinary with ease, thanks to our smart locks and seamless self check-in. Key troubles are a thing of the past, making way for hassle-free arrivals and stylish experiences.","BP STAYS - Brand New Family Bedroom[Private Accommodation - Shared Amenities]<br /><br />*Please note this Service Apartment has shared amenities such as a kitchen and bathrooms*<br /><br />Step into your vibrant haven in Jersey City, where a world of playful luxury and exceptional amenities awaits. Say goodbye to the ordinary and embrace the extraordinary with ease, thanks to our smart locks and seamless self check-in. Key troubles are a thing of the past, making way for hassle-free arrivals and stylish experiences.",,https://a0.muscache.com/pictures/miso/Hosting-1010986314679263218/original/4b67009f-0d4e-427c-a080-1ed1b8b51e03.jpeg,40.71658,-74.06963,Private room in serviced apartment,5,2,2 shared baths,1,3,"[""Free dryer \u2013 In unit"", ""Room-darkening shades"", ""Hot water"", ""Dining table"", ""Conditioner"", ""Refrigerator"", ""Hair dryer"", ""Coffee"", ""Shampoo"", ""Long term stays allowed"", ""Self check-in"", ""Fast wifi \u2013 491 Mbps"", ""Stove"", ""Free washer \u2013 In unit"", ""Heating"", ""Mosquito net"", ""Clothing storage"", ""Freezer"", ""Bed linens"", ""Fire extinguisher"", ""Smart lock"", ""Wine glasses"", ""Toaster"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Hot water kettle"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Dishes and silverware"", ""Oven"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Mini fridge"", ""Coffee maker: drip coffee maker, espresso machine"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics""]",83,36,34,2,4.69,4.56,4.78,4.94,4.81,4.28,4.72,t,2.84,New Jersey
1.01E+18,https://www.airbnb.com/rooms/1012172679584350780,Stylish room with queen size bed,This stylish place to stay is perfect for group trips.,Stylish room with queen size bedThis stylish place to stay is perfect for group trips.,,https://a0.muscache.com/pictures/3cb54e0d-628b-4330-b448-c9abee645826.jpg,40.71969,-74.08164,Private room in rental unit,2,1,1 bath,1,1,"[""Cleaning available during stay"", ""Wifi"", ""Hot water"", ""Refrigerator"", ""Lock on bedroom door"", ""Hair dryer"", ""Shampoo"", ""Long term stays allowed"", ""Self check-in"", ""Stove"", ""Heating"", ""High chair"", ""Smart lock"", ""Paid parking off premises"", ""Hangers"", ""TV"", ""First aid kit"", ""Free street parking"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Dishes and silverware"", ""Oven"", ""Carbon monoxide alarm"", ""Essentials"", ""Microwave"", ""Coffee maker"", ""Smoke alarm"", ""Pets allowed"", ""Kitchen"", ""Cooking basics""]",69,4,1,0,4.5,4.5,4.5,4.75,5,4.25,4.75,t,0.29,New Jersey
1.01E+18,https://www.airbnb.com/rooms/1012308357250889397,Full Bedroom with Walk-in Closet,"Welcome to our newly built home! Our cozy bedroom is a perfect place away from home. With easy access to New York City, 10min to JSQ PATH station and 3 stops to World Trade Center, you'll have the city at your fingertips.","Full Bedroom with Walk-in ClosetWelcome to our newly built home! Our cozy bedroom is a perfect place away from home. With easy access to New York City, 10min to JSQ PATH station and 3 stops to World Trade Center, you'll have the city at your fingertips.",,https://a0.muscache.com/pictures/airflow/Hosting-871139688468384220/original/0c320f23-3472-4042-96fc-8916ec95cb93.jpg,40.73427,-74.07171,Private room in home,2,1,1 shared bath,1,1,"[""Wifi"", ""Hot water"", ""Washer"", ""Dining table"", ""Refrigerator"", ""Lock on bedroom door"", ""Hair dryer"", ""Shampoo"", ""Long term stays allowed"", ""Self check-in"", ""Stove"", ""Heating"", ""Freezer"", ""Bed linens"", ""Fire extinguisher"", ""Smart lock"", ""Dishwasher"", ""Hangers"", ""TV"", ""Hot water kettle"", ""Free street parking"", ""Dedicated workspace"", ""Dishes and silverware"", ""Air conditioning"", ""Exterior security cameras on property"", ""Oven"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Ceiling fan"", ""Dryer"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Coffee maker"", ""Laundromat nearby"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics""]",112,17,17,1,4.82,4.82,4.94,4.94,4.94,4.76,4.88,f,2.09,New Jersey
1.01E+18,https://www.airbnb.com/rooms/1012375953155087227,Luxury 2bed 2bath 10m from NYC w/ Parking,"Kick back and relax in this calm, stylish space.<br /><br />- Fully Furnished, 2Bed, 2Bath<br />- Parking available for free<br />- Gym Included<br />- Walk-in Closet & In-unit washer/drier<br />- Soundproof Windows","Luxury 2bed 2bath 10m from NYC w/ ParkingKick back and relax in this calm, stylish space.<br /><br />- Fully Furnished, 2Bed, 2Bath<br />- Parking available for free<br />- Gym Included<br />- Walk-in Closet & In-unit washer/drier<br />- Soundproof Windows",,https://a0.muscache.com/pictures/miso/Hosting-1012375953155087227/original/2b7249a7-2cce-4cd3-81fc-1195fb47de2b.jpeg,40.73031552,-74.05248625,Entire rental unit,3,2,2 baths,2,2,"[""Drying rack for clothing"", ""Free dryer \u2013 In unit"", ""Room-darkening shades"", ""Ethernet connection"", ""Cleaning available during stay"", ""Central heating"", ""Wifi"", ""Haier refrigerator"", ""Hot water"", ""Washer"", ""Dining table"", ""Gas stove"", ""Hair dryer"", ""Children\u2019s dinnerware"", ""Luggage dropoff allowed"", ""Coffee"", ""Long term stays allowed"", ""Free parking on premises"", ""Baking sheet"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Freezer"", ""Elevator"", ""Bed linens"", ""Exercise equipment"", ""Wine glasses"", ""Dishwasher"", ""CVS body soap"", ""Hangers"", ""TV"", ""Hot water kettle"", ""Free street parking"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""CVS shampoo"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Single level home"", ""Coffee maker"", ""Laundromat nearby"", ""Smoke alarm"", ""Stainless steel double oven"", ""Kitchen"", ""CVS conditioner"", ""Bathtub"", ""Cooking basics"", ""Shared gym in building""]",299,0,0,0,0,0,0,0,0,0,0,f,,New Jersey
1.01E+18,https://www.airbnb.com/rooms/1013175404801630634,N3 few blocks away from JSQ PATH train,Keep it simple at this peaceful and centrally-located place.,N3 few blocks away from JSQ PATH trainKeep it simple at this peaceful and centrally-located place.,,https://a0.muscache.com/pictures/miso/Hosting-849522159033396990/original/4f055bbe-ef8d-474d-bbd1-1ed5dee98f13.jpeg,40.73452,-74.05818,Private room in home,2,2,2 shared baths,1,1,"[""Keypad"", ""Wifi"", ""Hot water"", ""Washer"", ""Dining table"", ""Refrigerator"", ""Lock on bedroom door"", ""Hair dryer"", ""Long term stays allowed"", ""Self check-in"", ""Stove"", ""Heating"", ""Bed linens"", ""Fire extinguisher"", ""Paid parking off premises"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Dishes and silverware"", ""Oven"", ""Carbon monoxide alarm"", ""Dryer"", ""Microwave"", ""Coffee maker"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Cooking basics""]",33,0,0,0,0,0,0,0,0,0,0,f,,New Jersey
1.01E+18,https://www.airbnb.com/rooms/1013674564550688311,Cozy bedrom 15 mins to Manhattan,"Bedroom is huge and spacious. Apartment is located in downtown jersey city, with commute to NYC in 15 minutes using Path train. <br /><br />Apartment is 10 minutes walk to Hoboken which has so many restaurants, pubs and places to explore. Ideal for 1-2 people visiting New York<br /><br />Bath is shared with 1 guy. Please note thereâ€™s a dog at home. And on bedroom top thereâ€™s a bit of space on top.","Cozy bedrom 15 mins to ManhattanBedroom is huge and spacious. Apartment is located in downtown jersey city, with commute to NYC in 15 minutes using Path train. <br /><br />Apartment is 10 minutes walk to Hoboken which has so many restaurants, pubs and places to explore. Ideal for 1-2 people visiting New York<br /><br />Bath is shared with 1 guy. Please note thereâ€™s a dog at home. And on bedroom top thereâ€™s a bit of space on top.",,https://a0.muscache.com/pictures/hosting/Hosting-1013674564550688311/original/9d56f896-494c-4760-b57a-4dc0b549ffc8.jpeg,40.73155,-74.03882,Private room in rental unit,2,1,1 shared bath,1,1,"[""Hot tub"", ""City skyline view"", ""Central heating"", ""Wifi"", ""Hot water"", ""Washer"", ""Shampoo"", ""Bed linens"", ""Fire extinguisher"", ""Exercise equipment"", ""TV"", ""Body soap"", ""Waterfront"", ""Dedicated workspace"", ""Air conditioning"", ""Dryer \u2013 In building"", ""Essentials"", ""Shower gel"", ""Smoke alarm"", ""Kitchen"", ""Bathtub""]",58,4,4,4,3.75,4.75,3.5,4.75,4.75,5,3.75,f,4,New Jersey
1.01E+18,https://www.airbnb.com/rooms/1014338254931913226,"Lux JerseyCity, NYC-20 Min, 2 Bd","Enjoy a stylish experience at this centrally-located building. Only 20 min to NYC by car or 30 min by public transportation.  Beautifully furnished apartment in the heart of Jersey City, perfectly suited for travellers seeking convenience and comfort in a stylish condo unit. This modern and well-appointed living space is thoughtfully designed to cater to your needs. With its prime location and stylish interiors, this condo offers a remarkable living experience.","Lux JerseyCity, NYC-20 Min, 2 BdEnjoy a stylish experience at this centrally-located building. Only 20 min to NYC by car or 30 min by public transportation.  Beautifully furnished apartment in the heart of Jersey City, perfectly suited for travellers seeking convenience and comfort in a stylish condo unit. This modern and well-appointed living space is thoughtfully designed to cater to your needs. With its prime location and stylish interiors, this condo offers a remarkable living experience.",,https://a0.muscache.com/pictures/miso/Hosting-1014338254931913226/original/3f9efd37-0e0e-4b72-b4b1-19118ed173bd.jpeg,40.71298,-74.06328,Entire rental unit,5,1,1 bath,2,2,"[""Room-darkening shades"", ""Crib"", ""Cleaning available during stay"", ""Wifi"", ""Hot water"", ""Washer"", ""Dining table"", ""Conditioner"", ""Refrigerator"", ""Hair dryer"", ""Shampoo"", ""Long term stays allowed"", ""Self check-in"", ""Stove"", ""Heating"", ""Clothing storage"", ""Freezer"", ""Bed linens"", ""Fire extinguisher"", ""Dishwasher"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Lockbox"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Oven"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Ceiling fan"", ""Extra pillows and blankets"", ""Dryer"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Laundromat nearby"", ""Smoke alarm"", ""Pets allowed"", ""Kitchen"", ""Cooking basics""]",204,2,1,0,4.5,4.5,4.5,5,5,4,4.5,f,0.15,New Jersey
1.01E+18,https://www.airbnb.com/rooms/1014673616492750198,"Cozy, Stylish, Basement Studio!","Our stylish basement studio is just 15min from Newark Airport, 45min from JFK, 10min walk to the Light Rail Train or a 10min bus ride to Journal Square Path Trains. Weâ€™re also 40min outside of NYC or 15-20min from Hoboken, Bayonne.","Cozy, Stylish, Basement Studio!Our stylish basement studio is just 15min from Newark Airport, 45min from JFK, 10min walk to the Light Rail Train or a 10min bus ride to Journal Square Path Trains. Weâ€™re also 40min outside of NYC or 15-20min from Hoboken, Bayonne.",Urban neighborhood.,https://a0.muscache.com/pictures/miso/Hosting-1014673616492750198/original/79dca31d-057a-4aa9-acaa-7abf6909de60.jpeg,40.6977,-74.08726,Entire home,3,1,1 bath,0,1,"[""Drying rack for clothing"", ""Radiant heating"", ""Room-darkening shades"", ""Wifi"", ""Hot water"", ""Generic conditioner"", ""Refrigerator"", ""Hair dryer"", ""Long term stays allowed"", ""Self check-in"", ""Outdoor furniture"", ""Clothing storage: closet"", ""Portable heater"", ""Bed linens"", ""Fire extinguisher"", ""Private entrance"", ""Smart lock"", ""Noise decibel monitors on property"", ""Hangers"", ""First aid kit"", ""Free street parking"", ""Iron"", ""TV with Hulu, Apple TV, HBO Max, Netflix, Disney+"", ""Air conditioning"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Dishes and silverware"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Essentials"", ""Generic  body soap"", ""Shower gel"", ""Laundromat nearby"", ""Genric shampoo"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Cooking basics""]",139,15,15,1,5,4.93,4.87,4.93,5,4.33,4.93,f,1.6,New Jersey
1.02E+18,https://www.airbnb.com/rooms/1015249070782857838,Experience Ellis Island! 4 Spacious Units,"Experience NYC at its finest! Spacious suites and complimentary Wi-Fi access! Just miles away from iconic attractions like Madison Square Garden and Central Park, guests can explore these popular destinations in the daytime before retreating back, where they'll be greeted by friendly staff who are always ready to assist them. Nearby amazing dining options, cultural sights & activities guarantee an unforgettable experience awaiting your arrival.","Experience Ellis Island! 4 Spacious UnitsExperience NYC at its finest! Spacious suites and complimentary Wi-Fi access! Just miles away from iconic attractions like Madison Square Garden and Central Park, guests can explore these popular destinations in the daytime before retreating back, where they'll be greeted by friendly staff who are always ready to assist them. Nearby amazing dining options, cultural sights & activities guarantee an unforgettable experience awaiting your arrival.","Newport Centre - 0.5 miles; <br />J. Owen Grundy Park - 0.4 miles; <br />New Jersey Colgate Clock - 0.6 miles; <br />One World Trade Center - 1.8 miles; <br />Statue of Liberty - 2.5 miles; <br />Newark Liberty International Airport (EWR) - 11 miles. <br />Hudson and Manhattan Railroad Powerhouse - 0.7 miles; <br />Battery Park - 2.3 miles; <br />Katyn Memorial - 1.2 miles; <br />Empty Sky - 9/11 Memorial - 1.5 miles; <br />Stevens Institute of Technology , Hoboken, NJ, 2 miles",https://a0.muscache.com/pictures/prohost-api/Hosting-1015249070782857838/original/09d525aa-5eaf-431c-a12e-f89b57099bdc.jpeg,40.72095,-74.03437,Room in hotel,16,,4 baths,4,,"[""Wifi"", ""Refrigerator"", ""Hair dryer"", ""Shampoo"", ""Self check-in"", ""Stove"", ""Heating"", ""Bed linens"", ""Fire extinguisher"", ""Dishwasher"", ""Hangers"", ""TV"", ""First aid kit"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Dishes and silverware"", ""Building staff"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Essentials"", ""Microwave"", ""Paid parking on premises"", ""Coffee maker"", ""Smoke alarm"", ""Pets allowed"", ""Kitchen"", ""Cooking basics""]",0,2,2,0,5,4.5,5,5,4.5,5,5,t,0.39,New Jersey
1.02E+18,https://www.airbnb.com/rooms/1015539972158756832,J2 3min walk to JSQ PATH train,Contact host before booking! <br /><br />Keep it simple at this peaceful and centrally-located place.,J2 3min walk to JSQ PATH trainContact host before booking! <br /><br />Keep it simple at this peaceful and centrally-located place.,,https://a0.muscache.com/pictures/f282afd5-906e-471b-afb1-eb44e02ea11b.jpg,40.73516127,-74.06027391,Private room in rental unit,2,1,1 shared bath,1,0,"[""Wifi"", ""Hot water"", ""Dining table"", ""Refrigerator"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Stove"", ""Heating"", ""Clothing storage"", ""Bed linens"", ""Fire extinguisher"", ""Paid parking off premises"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Dishes and silverware"", ""Oven"", ""Carbon monoxide alarm"", ""Microwave"", ""Coffee maker"", ""Laundromat nearby"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics""]",39,1,1,0,5,5,5,5,5,5,5,f,0.09,New Jersey
1.02E+18,https://www.airbnb.com/rooms/1016130730797964460,BP STAYS - Private Bathroom 30 Min to NYC,"[Private Accommodation - Shared Amenities]<br /><br />*Please note this Service Apartment has shared amenities such as a kitchen and bathrooms*<br /><br />Step into your vibrant haven in Jersey City, where a world of luxury and exceptional amenities awaits. Say goodbye to the ordinary and embrace the extraordinary with ease, thanks to our smart locks and seamless self check-in. Key troubles are a thing of the past, making way for hassle-free arrivals and stylish experiences.","BP STAYS - Private Bathroom 30 Min to NYC[Private Accommodation - Shared Amenities]<br /><br />*Please note this Service Apartment has shared amenities such as a kitchen and bathrooms*<br /><br />Step into your vibrant haven in Jersey City, where a world of luxury and exceptional amenities awaits. Say goodbye to the ordinary and embrace the extraordinary with ease, thanks to our smart locks and seamless self check-in. Key troubles are a thing of the past, making way for hassle-free arrivals and stylish experiences.",,https://a0.muscache.com/pictures/miso/Hosting-1016130730797964460/original/ab087a36-2c06-43d1-b3a2-a3919f02a506.jpeg,40.75292,-74.04684,Private room in serviced apartment,2,2,2 baths,1,1,"[""Room-darkening shades"", ""Hot water"", ""Dining table"", ""Conditioner"", ""Refrigerator"", ""Hair dryer"", ""Coffee"", ""Shampoo"", ""Long term stays allowed"", ""Self check-in"", ""Stove"", ""Heating"", ""Coffee maker: espresso machine"", ""Fast wifi \u2013 496 Mbps"", ""Clothing storage"", ""Freezer"", ""Bed linens"", ""Smart lock"", ""Wine glasses"", ""Toaster"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Hot water kettle"", ""Dedicated workspace"", ""Dishes and silverware"", ""Air conditioning"", ""Oven"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Mini fridge"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics""]",0,34,30,0,4.74,4.85,4.76,4.91,4.74,4.53,4.82,f,2.62,New Jersey
1.02E+18,https://www.airbnb.com/rooms/1016651436454587183,Luxury 3BR Condo | Mins to Manhattan,"Discover Urban Comfort: 3BR, 2BA Home<br /><br />Vacation or Work trip, Short stay or long term, we got you covered. Escape to our serene 3-bedroom gem with 2x work stations with high speed internet & in-unit washer & dryer. A short walk to Journal Square PATH Station for a 20-30 min NYC visit. Book now!<br /><br />ðŸš— Please note: No dedicated parking on site. Only Street parking. <br /><br />Please check the complete listing description on the amenities and house rules before booking. Reach out in case of any questions.","Luxury 3BR Condo | Mins to ManhattanDiscover Urban Comfort: 3BR, 2BA Home<br /><br />Vacation or Work trip, Short stay or long term, we got you covered. Escape to our serene 3-bedroom gem with 2x work stations with high speed internet & in-unit washer & dryer. A short walk to Journal Square PATH Station for a 20-30 min NYC visit. Book now!<br /><br />ðŸš— Please note: No dedicated parking on site. Only Street parking. <br /><br />Please check the complete listing description on the amenities and house rules before booking. Reach out in case of any questions.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTAxNjY1MTQzNjQ1NDU4NzE4Mw%3D%3D/original/8c851dd0-36ee-460a-9dec-ccf48df7449d.jpeg,40.7297,-74.07216,Entire condo,7,2,2 baths,3,4,"[""Stainless steel gas stove"", ""Private patio or balcony"", ""City skyline view"", ""Free dryer \u2013 In unit"", ""Room-darkening shades"", ""Crib"", ""Ethernet connection"", ""Cleaning available during stay"", ""Central heating"", ""Harbor view"", ""Hot water"", ""Dining table"", ""Conditioner"", ""Hair dryer"", ""Luggage dropoff allowed"", ""65 inch HDTV with Amazon Prime Video, Chromecast, Disney+, Fire TV, Netflix, Roku"", ""Coffee"", ""Shampoo"", ""Long term stays allowed"", ""Self check-in"", ""Trash compactor"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Clothing storage: closet"", ""Baking sheet"", ""Freezer"", ""Blender"", ""Bed linens"", ""Fire extinguisher"", ""Private entrance"", ""Smart lock"", ""Wine glasses"", ""Toaster"", ""Dishwasher"", ""Hangers"", ""Body soap"", ""First aid kit"", ""Hot water kettle"", ""Free street parking"", ""Iron"", ""Dedicated workspace"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Fast wifi \u2013 735 Mbps"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Samsung Bespoke refrigerator"", ""Coffee maker: drip coffee maker"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel"", ""Central air conditioning"", ""Microwave"", ""Single oven"", ""Smoke alarm"", ""Indoor fireplace"", ""Rice maker"", ""Pets allowed"", ""Kitchen"", ""Bathtub"", ""Cooking basics"", ""Board games""]",401,39,36,4,5,4.97,5,5,5,4.46,4.92,t,2.97,New Jersey
